trajectory_id,experiment_id,time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,speed_mps,kinetic_j,rotational_j,total_energy_j,omega_x_radps,omega_y_radps,omega_z_radps,source_trajectory_id,segment_id,segment_index,raw_z_m,z_offset_applied_m
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.242,2793261.86032,1180273.90414,2379.4515253,1.82363636326,-1.96636363631,-1.00215636364,2.86296226185,860.638055843,458.678505053,1319.3165609,9.57246622218,3.27036181862,1.57659136533,RF16W200r1,RF16W200r1_seg01,1,2379.18573458,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.264,2793261.90044,1180273.86088,2379.42710384,1.82363636326,-1.96636363631,-1.21797636364,2.94545445695,910.948705589,457.593638718,1368.54234431,9.52985564474,3.1957933081,1.97286973553,RF16W200r1,RF16W200r1_seg01,1,2379.16131312,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.286,2793261.94056,1180273.81762,2379.39793434,1.82363636326,-1.96636363631,-1.43379636364,3.04105369042,971.040792539,455.570583584,1426.61137612,9.47659242294,3.07861422013,2.35423440363,RF16W200r1,RF16W200r1_seg01,1,2379.13214362,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.308,2793261.98068,1180273.77436,2379.3640168,1.82363636326,-1.96636363631,-1.64961636364,3.14856629004,1040.91431669,454.842264569,1495.75658126,9.43824290324,2.90178032375,2.73986012947,RF16W200r1,RF16W200r1_seg01,1,2379.09822608,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.33,2793262.0208,1180273.7311,2379.32535122,1.82363636326,-1.96636363631,-1.86543636364,3.26681624252,1120.56927805,453.715648329,1574.28492638,9.39776285467,2.69511902316,3.080744749,RF16W200r1,RF16W200r1_seg01,1,2379.0595605,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.352,2793262.06092,1180273.68784,2379.2819376,1.82363636326,-1.96636363631,-2.08125636364,3.39468166207,1210.00567661,452.402259576,1662.40793619,9.35515227723,2.42241132754,3.42162936853,RF16W200r1,RF16W200r1_seg01,1,2379.01614688,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.374,2793262.10104,1180273.64458,2379.23377594,1.82363636326,-1.96636363631,-2.29707636364,3.53111814529,1309.22351238,451.585193268,1760.80870565,9.32319434415,2.13692045868,3.6985981219,RF16W200r1,RF16W200r1_seg01,1,2378.96798522,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.396,2793262.14116,1180273.60132,2379.18086624,1.82363636326,-1.96636363631,-2.51289636364,3.67517124363,1418.22278535,451.228381553,1869.4511669,9.29762799768,1.80668848351,3.95213105768,RF16W200r1,RF16W200r1_seg01,1,2378.91507552,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.418,2793262.18128,1180273.55806,2379.1232085,1.82363636326,-1.96636363631,-2.72871636364,3.82598072771,1537.00349552,450.622081267,1987.62557679,9.27419218009,1.42745434428,4.16305341601,RF16W200r1,RF16W200r1_seg01,1,2378.85741778,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.44,2793262.2214,1180273.5148,2379.06080272,1.82363636326,-1.96636363631,-2.94453636364,3.98277917193,1665.5656429,449.970237765,2115.53588067,9.25501742024,1.02052332972,4.32071255254,RF16W200r1,RF16W200r1_seg01,1,2378.795012,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.462,2793262.26152,1180273.47154,2378.9936489,1.82363636326,-1.96636363631,-3.16035636364,4.14488695633,1803.90922748,449.872556741,2253.78178422,9.24649530476,0.61998390177,4.42084740953,RF16W200r1,RF16W200r1_seg01,1,2378.72785818,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.484,2793262.30164,1180273.42828,2378.92174704,1.82363636326,-1.96636363631,-3.37617636364,4.31170527448,1952.03424927,450.163262599,2402.19751187,9.24436477588,0.191747598486,4.47837168908,RF16W200r1,RF16W200r1_seg01,1,2378.65595632,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.506,2793262.34176,1180273.38502,2378.84509714,1.82363636326,-1.96636363631,-3.59199636364,4.48270826755,2109.94070826,449.749679199,2559.69038746,9.24223424701,-0.225836060439,4.46771904472,RF16W200r1,RF16W200r1_seg01,1,2378.57930642,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.528,2793262.38188,1180273.34176,2378.7636992,1.82363636326,-1.96636363631,-3.80781636364,4.65743502314,2277.62860445,450.373055082,2728.00165954,9.25501742024,-0.617853372898,4.41232529404,RF16W200r1,RF16W200r1_seg01,1,2378.49790848,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.55,2793262.422,1180273.2985,2378.67755322,1.82363636326,-1.96636363631,-4.02363636364,4.83548189143,2455.09793785,450.688418268,2905.78635612,9.26780059348,-1.02052332972,4.30579885044,RF16W200r1,RF16W200r1_seg01,1,2378.4117625,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.572,2793262.46212,1180273.25524,2378.5866592,1.82363636326,-1.96636363631,-4.23945636364,5.01649536976,2642.34870845,451.279418222,3093.62812668,9.2891058822,-1.40188799782,4.14600918504,RF16W200r1,RF16W200r1_seg01,1,2378.32086848,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.594,2793262.50224,1180273.21198,2378.49101714,1.82363636326,-1.96636363631,-4.45527636364,5.20016567159,2839.38091626,452.417177395,3291.79809365,9.32106381528,-1.77899160817,3.92869524008,RF16W200r1,RF16W200r1_seg01,1,2378.22522642,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.616,2793262.54236,1180273.16872,2378.39062704,1.82363636326,-1.96636363631,-4.67109636364,5.3862210105,3046.19456127,453.56054688,3499.75510815,9.3572828061,-2.10709305447,3.67090124657,RF16W200r1,RF16W200r1_seg01,1,2378.12483632,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.638,2793262.58248,1180273.12546,2378.2854889,1.82363636326,-1.96636363631,-4.88691636364,5.57442257824,3262.78964348,454.489032766,3717.27867625,9.39350179693,-2.4096281543,3.36836614673,RF16W200r1,RF16W200r1_seg01,1,2378.01969818,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.66,2793262.6226,1180273.0822,2378.17560272,1.82363636326,-1.96636363631,-5.10273636364,5.76456016816,3489.1661629,455.438076344,3944.60423925,9.4339818455,-2.67381373444,3.01895941171,RF16W200r1,RF16W200r1_seg01,1,2377.909812,0.265790716577
